,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,22.054546484375,22.981420703125,8.888130859375,47.24372041680939,49.063646432914936,24.50229842021975,5.72683374666722,0.9990740134195998,0.873604609764696,2.4255566307734266
1,13.787383535879629,15.80065357349537,6.862665292245371,45.718242261270845,51.14861508975626,24.78815656027357,12.847651941284413,0.9922639120302262,0.9314420387256732,1.4875970277621955
2,10.569113136574074,11.826785300925925,5.232757884837963,33.90350944497776,37.08911923684961,20.1475627682423,11.36438653532325,0.9972225264581053,0.9321942624618405,1.5633553720255398
3,10.3070796875,11.2620953125,3.77188359375,32.32970889237212,34.55159089522384,19.558942478415073,20.671342510132774,0.9959959129573646,0.9061570034699675,1.770618258050877
4,11.133448828125,12.748890625,3.37955234375,30.61855446846563,33.724154993406245,19.984904815562757,14.40631859646096,0.9982101454694976,0.8837191769832875,2.1426710645678573
5,24.70868203125,26.154559765625,8.863601953125,53.02335384140729,55.309833868914986,36.35680214718676,2.101471099285787,0.9996972949635379,0.9104061948674841,2.767980515881128
6,44.611240625,46.359728515625,18.585848046875,62.48627502843805,64.37532213879142,30.63441633992474,3.234050225934185,0.9996098637196316,0.8708214456802017,3.7998761430139516
7,35.5017171875,36.378778515625,18.614903125,63.099917128174695,64.2854380857981,35.95452792795179,3.2451717818599293,0.9993966941538849,0.8907080256385449,2.9947480991930395
8,28.078808203125,30.372409765625,4.019880078125,51.97362362717262,55.4883668166769,22.006035955036715,2.6734224182875397,0.9996594288787356,0.911645382476884,2.8133792979018697
9,16.74979765625,17.490813671875,4.5452015625,42.44829247382558,43.8498828300045,19.779645348185483,3.339461238501745,0.9993721054524864,0.9489336471560684,1.7239872192756425
10,21.335896875,22.15226015625,4.17632578125,47.18736484095212,48.462016074458326,19.851720481959887,3.4462685364078984,0.9994529402907516,0.9219214551720929,2.1854324907320075
11,12.52631484375,13.3934390625,7.29185859375,36.077273389008326,37.91322069358325,26.19565423104574,6.247887879045436,0.998841952229359,0.9389919150875227,1.7320529882356857
12,9.417446484375,10.30495234375,3.883194921875,31.663504730084107,33.900561944631406,20.76160234578125,7.3038119721553425,0.998354852129567,0.9492553899597915,1.3779077319510606
13,11.81537181712963,12.103453776041667,7.051847873263889,43.263971751321385,43.467721851524225,35.38902995781786,13.67559295380364,0.9966124283443971,0.9351121269306488,1.5324473121533444
14,22.676623046875,23.661118359375,13.060465234375,52.07463237615615,53.207210664115095,40.207034062413236,4.422385048433081,0.9992578893603232,0.914916045927814,2.4248475753584424
15,22.518593359375,28.1817640625,3.266566796875,35.48193284184552,42.65254632398086,18.954476516997996,7.02941038681002,0.9995381168393458,0.8699257092750913,3.6617374123629034
16,9.814473046875,11.053423828125,2.753131640625,30.130785136680206,33.28118281971005,15.729392550175445,6.9674036829249735,0.9986904281739681,0.9526101562080048,1.4430214596354787
17,11.348108984375,12.79948359375,5.377633203125,33.94494079655864,37.68780705988776,20.923662437645152,5.664733089561919,0.9987544344870745,0.9464859516779587,1.4890488932304566
18,20.376440625,22.73788046875,9.158067578125,47.43703172811929,51.171207339077306,35.0093408544437,5.837444254497612,0.9990773019490437,0.9076846688864103,2.4269843458634868
19,47.8717921875,57.754433984375,30.763858203125,55.15338760510829,65.29657898703496,37.27690249091781,4.29602693487878,0.9995654570553216,0.7840934326459078,4.863725494803953
20,30.570982421875,38.460344140625,17.544475390625,41.708054637588106,50.788134603225174,26.412009742887392,6.2836300709607436,0.9995235067908006,0.8234363461385201,4.086287467377399
21,32.695579296875,40.5947375,19.28877890625,45.44592160938244,53.24612986781146,32.85490932721555,6.787143213152391,0.9995017341289023,0.8066206003061924,4.38308895156964
22,10.109008984375,11.16223828125,3.485523046875,32.073323323198835,34.686538295084276,19.67081371709946,7.65738731487609,0.9984351986479172,0.9458785128305887,1.462287788291232
23,68.49881875,75.88453854166667,53.1779140625,89.01007472624275,97.07672248721605,70.95520625001528,11.078775764610757,0.9966511845819985,0.7331197716785425,5.278508952935482
24,7.073396990740741,8.601491608796296,3.002318793402778,23.73427093745826,27.334403316893763,15.566370931714616,10.36337599459067,0.9983756538616702,0.9381185465977775,1.4968088492038611
25,28.48227109375,32.4011546875,12.631319140625,52.11880930472349,56.70180307355046,38.83427585348484,3.7795938041814745,0.9996312522568721,0.8663100961878627,3.4417761301089866
26,10.535086082175926,12.373744936342593,3.8412977430555557,29.74355543890799,33.58584633631395,17.809177531104055,7.1756624797964275,0.999023602609007,0.9272705916303875,1.910641856454315
27,7.858386863425926,9.662077907986111,4.791094111689815,27.739620910532636,32.10133244879181,20.009547205052932,8.662426413218473,0.9980929845321286,0.9465264097558418,1.3607853272083026
28,8.228929759837962,10.668695023148148,5.310810546875,29.315033348319634,35.09700445858614,21.24756946274576,10.856497996715705,0.997415634296646,0.9383313652576386,1.4386509212682896
29,6.228151041666667,7.102496744791667,2.8910087528935184,25.10084814214842,27.487454032393252,18.253600110316224,13.499200373800168,0.9970446967591083,0.9410066842886138,1.3112313134097724
30,5.659180772569444,7.997990813078704,2.5235984519675925,21.419155410145358,26.829320404938127,15.734183691219478,24.83342500789974,0.9961267016462151,0.9261689395326331,1.601647255435772
31,8.00970775462963,8.673050853587963,4.929807942708333,29.699060075346438,30.93650330211536,21.555322552731425,9.537188859482942,0.9976577186354294,0.9411686558026588,1.3370507556277602
32,8.360538917824075,7.512198712384259,4.035556278935185,35.92169692956955,33.12074061197348,26.183417739336516,7.199146969906542,0.9980744628314085,0.9545447107287246,1.1839542351213785
33,7.286996889467592,8.787526765046296,4.52198169849537,27.03463035573448,31.264942778386317,19.111177963216633,6.727739134004468,0.9981684952776765,0.9592688808659212,1.15357117859126
34,6.032975260416666,7.721722366898148,3.0027097800925926,22.826378687019535,26.837710417392238,16.384246374493426,16.048030415620318,0.9972267683552568,0.9352103807290802,1.4862926106345988
35,6.325696614583333,7.0623607494212965,3.2853855613425926,27.619915913133802,29.210177868822548,20.959365785683733,11.672756124731016,0.9968851600204734,0.9521966602569986,1.1527154776180581
36,9.278367515939431,10.853944075014944,4.955820071229328,33.41703067246255,38.31721062878929,20.374728539655614,9.176430045143182,0.9964629332294516,0.946501936877371,1.2468287406420158
37,9.136887576552931,9.465228906933508,6.42889018755468,38.90656923276808,39.017754653741356,33.814208156405925,8.223254858839447,0.9975271203072252,0.9507571675718943,1.2177072979649208
38,10.939993851273147,13.722431640625,6.08531394675926,41.832476394982486,45.30978023132367,34.35063882402264,11.454920409578381,0.9978479024932358,0.935591020625787,1.6416787132369217
39,4.934820963541667,7.103160445601852,2.855095847800926,20.75481571392011,25.624676028214196,16.097266088229496,19.06341300101561,0.9966436604335904,0.9362307858259011,1.419564954729977
40,8.142612123842593,9.804254195601851,3.709105541087963,30.76180143776506,34.217239136494385,22.644847408135316,12.527737144145393,0.9974513627504664,0.9327763867637808,1.516849717282425
41,8.900113570601851,10.726070601851852,5.553296802662037,31.552021779934375,36.914381820983245,22.385454220032454,8.72628402201665,0.9973583673037324,0.9428384486144334,1.3421369372502876
42,5.9419581886574075,8.77329933449074,1.8762080439814814,23.68423476986849,30.50764948060413,15.756557678273342,10.749032593449908,0.9978158452345283,0.9469181405032676,1.332134716257511
43,9.432547743055556,10.761993272569445,5.487138671875,32.656948527737015,36.22116081644636,22.179444519872025,9.276581063363093,0.9974326020272627,0.9432958365072613,1.3978700323668358
44,8.937920283564814,12.278853443287037,3.497830222800926,27.05233817186281,33.56093035744687,17.204513033781772,20.727972134115294,0.9972241906259486,0.9021246733486609,2.0437028478688193
45,8.97712890625,10.755012297453703,5.117836371527778,32.03947164002705,37.070991818940485,20.857942441246916,11.976375760867345,0.9960591114661211,0.9411116970688175,1.3304301745458127
46,8.142876920704351,8.071274955136833,4.334060957828623,35.61934463710987,35.47894458675788,27.94776682428589,9.261558094984863,0.9974815759316589,0.953719503619556,1.1914018052331208
47,8.302947522271715,9.247634790274684,4.614324656644395,29.922332849035932,32.57785371404688,19.26500654314653,18.473040935314597,0.9949263482645703,0.9355419342536174,1.3621215772280122
48,8.397194733796296,10.67390697337963,5.408301504629629,30.951376535361444,38.36459344169809,21.66451686937424,12.286957151408403,0.99490764373674,0.9483277760527538,1.200940026661929
49,9.073568066048535,10.98626015911172,4.98251237694597,32.06890633025563,37.82140623821751,20.206110598204504,11.881826972388836,0.9958201431364988,0.9408439744244866,1.2903308613694962
50,8.253688151041667,9.913391203703704,4.167679036458333,29.105092624829673,33.65641871563981,18.23451724220101,7.272277748692968,0.9980603886356545,0.9533394588538087,1.250100012604229
51,7.716823023760567,9.084965801347956,3.3879997715330137,28.368266895504807,32.25958426045442,16.635389324016963,9.590598974546985,0.99731438315531,0.9518240588245974,1.1886431620173883
52,4.78550853587963,6.729046585648148,1.8941247106481482,21.60996574660003,25.51284329379212,16.764785462327673,15.815497673537514,0.9973128402825959,0.9430438604396572,1.3669710431243494
53,8.885400390625,11.700781611689814,5.512740885416667,29.657568675354188,35.99231971181439,22.116305337957858,11.557230710921303,0.9977420639889749,0.9297776497173168,1.6370687434069875
54,4.956371889467593,6.091519097222222,2.596857638888889,23.750810205222944,26.813760659113854,18.67855904015453,7.732674075485967,0.9977573728764729,0.9588517527513495,1.0202913909428106
55,11.14298828125,12.555734953703704,5.778918909143519,36.88584330269804,38.65326390205104,29.57443188342043,10.415871751800314,0.9986114818773075,0.9140296170735944,2.0241653624429334
56,6.702105758101852,8.279093967013889,3.7190983072916666,25.482893744706022,29.993912270602188,17.91669089501025,11.790943767969686,0.9971042497200305,0.9463791108554951,1.2433575312170346
57,6.82344954835867,7.885078968385107,3.5708536434236615,28.022446587380774,30.579413567585558,21.769404564826875,8.724055514888995,0.9979307961786291,0.9524019761166236,1.2213667498453162
58,6.694177368721461,7.983307291666667,3.339528752853881,24.20517733735041,26.797765293150828,17.59561514560167,11.533529551747897,0.9982114812916905,0.9362311143587192,1.5471047581253319
59,4.12382297742493,4.911132263987902,2.119755886800605,20.80931914716936,23.319585532165668,15.325744963080801,8.460092826639949,0.9970314103757099,0.9656468086404393,0.8508031268627222
60,8.06857421875,8.460008318865741,4.535969690393519,33.16446713473855,34.10148182561098,24.11082791770068,6.748852918708375,0.9977736679747873,0.9560565579819118,1.141947484118497
61,7.847630208333333,10.239508101851852,4.439709563078703,29.913066781300785,35.898553411336145,22.50167181390872,15.625084239275157,0.9957517408485541,0.9376431956313207,1.3962398878499034
62,8.171761429398147,8.191478226273148,3.057726417824074,29.104682306372805,28.78757869290716,16.25527955487734,20.54910212692422,0.9958546381377258,0.9303023235156334,1.5192591539922033
63,7.163850911458334,7.5145055700231485,2.304865089699074,25.51517111279625,25.832102627033237,15.218707636449505,18.50553880086093,0.9970334604132475,0.9275867234495895,1.5800185574301109
64,8.702415653314258,9.715579548164044,5.057569220910825,34.782581718517434,36.152666564435634,30.571459146212767,20.41490189227598,0.9966462694919251,0.9241118664998975,1.665816989983517
65,6.010688295717593,7.0806253616898145,2.845619212962963,25.330141765662344,28.10145265907927,18.995129273154312,18.358809336101118,0.9956569417245952,0.9402698088323034,1.2781132881853419
66,13.616123046875,15.726604094328703,8.809706307870371,45.355743812385995,47.543520485023976,39.68703115573861,8.442145770956476,0.998781262103329,0.9245736307898522,1.994999381380577
67,7.470932798032408,8.883926142939815,3.7027781394675925,28.42003524815433,32.08481685367547,19.775859095347144,12.286431153230636,0.9968359921651672,0.944520967927566,1.310625490177532
68,6.716683666087963,7.695208695023148,3.595486111111111,27.235066106436243,29.242820517878407,22.136706070833426,16.233641544434306,0.996852570978757,0.9342862812127483,1.4388063905842183
69,8.828401331018519,9.509267578125,3.5913501880787035,30.527025238269804,32.44264182946153,17.847623145961688,29.802237931531234,0.9936801309782506,0.9209320830055953,1.619395677097747
70,7.046974103009259,7.656070601851852,2.670864438657407,25.791663744764456,27.548013515519866,17.796400097047837,23.801332247548842,0.9958025268790238,0.9260328220804158,1.5344820762151634
71,6.633904803240741,7.645615234375,4.384123263888889,30.269362727644204,32.709709132332634,25.413708402202282,10.64240687730433,0.9963803493299892,0.9577562713071335,1.048045467221256
72,6.744271157033354,7.899493085767557,3.1259571809612594,25.931932436708763,28.739888294432067,17.442275992650476,30.635650580295287,0.9935029789900107,0.9300007295593136,1.4627859346017058
73,6.832387152777778,7.007727141203704,3.025506365740741,26.546733988878366,26.558377001076988,17.468898156744842,13.401498875150748,0.9971595261572227,0.940967411178303,1.340269381105044
74,4.913509476273148,5.773944950810185,3.0489413339120373,22.044864313707887,23.763887670813784,17.956523322129275,10.122184590966269,0.9978077292185445,0.9573595968342604,1.112766783912739
75,8.489934172453705,9.40416015625,5.302789351851852,29.112047083602107,31.367316701568924,20.95548333981815,9.00621998899809,0.9979287354487056,0.945375983442902,1.335047368075366
76,5.483197837806836,6.361624297430604,2.6287988930947463,23.272498657671242,24.94073303006697,17.14210921951207,10.546102133039131,0.9979614509477973,0.9490816600121815,1.2776909332807125
77,6.088450520833334,6.740983434606481,3.6173741319444446,25.178308921823398,26.677742204961497,18.980502569692508,16.49659714939391,0.9960215939966305,0.9430244102537515,1.2446944774892437
78,7.682005931712963,7.728874421296296,3.6612442129629628,28.522816671735484,28.2659427324417,18.53391377823914,16.490968914204494,0.9965759841036196,0.9364786377707586,1.4384078689418844
79,11.483902633101852,12.054075159143519,7.816856553819444,43.50558389775389,43.373856329587916,37.172307672276744,14.035959504224634,0.9971821280593094,0.937509628384557,1.598336123294247
80,7.8421419270833335,8.780103804976852,3.519347511574074,28.387384026340072,30.54988662057085,17.950844209139216,18.818196232158442,0.9959437487536585,0.9341060209143631,1.490409246453564
81,30.65829474816986,35.095754924033244,14.049052716537105,48.82162116921583,53.92847134385392,32.28632711685919,97.86644437502747,0.9919039679190623,0.7253723514261379,4.896460719530337
82,5.366587818287037,6.4645015914351855,3.423021195023148,23.99307435767783,27.569092654310747,17.508860093044238,10.606557461347721,0.9960685082384244,0.9656219502456435,0.91697299213223
83,6.51664400634489,6.502102098912305,2.926420518921369,27.534530557920057,26.88179382243042,16.701923774480367,10.324986477426565,0.9967376455132604,0.9551844939719736,1.0386325862051224
84,5.681297381365741,6.319941767939815,3.0971690538194445,27.48536819096377,29.663698319908598,19.170617254411553,7.43230698720795,0.9963683927949802,0.9676972838456039,0.8337304501676853
85,7.624675925925926,8.631438440393518,4.2303273292824075,30.41109292841995,33.24846226134762,19.801118708639443,9.722440174709362,0.9962789933298637,0.9544152674668258,1.1086283497700264
86,9.247257869072646,11.319074106517169,5.029663775986919,30.417994455838443,35.54436951695198,19.70656047779806,8.410616227267433,0.9980485646231138,0.9513092001119774,1.3853690244943875
87,5.354917173032407,6.365692997685185,2.3814876302083334,24.25918042305946,26.458032529951677,16.95616616861403,15.46142685818922,0.9963243071560253,0.9473934694335464,1.2138840409083327
88,5.500904947916666,7.018234592013889,2.3767118778935186,23.96262311939342,27.989035885710233,16.609742362793945,16.01158132096562,0.9960123390462222,0.9478467210899368,1.20267977141628
89,7.692886284722222,9.32545753761574,3.810511067708333,26.67391192052446,31.11203177990733,17.048620834085757,14.606585964041411,0.996766747802176,0.9350767587688644,1.3831409119761542
90,5.865549768518519,5.855624276620371,2.113420138888889,25.472129327927814,24.4924789123524,15.112556449343524,14.03950080700747,0.9967177557613726,0.9473160714558477,1.2034930732577664
91,11.078976076748704,10.608091132340242,4.510268579987047,34.375361636914576,33.35052591856068,19.712291455887197,10.714247450112307,0.998063238002804,0.9237435438479702,1.7558641338848524
92,7.958266970890002,8.543011065378192,4.01788393283226,30.576088445464393,32.07206922027277,18.57133808368459,13.002676386859672,0.9955955817386863,0.9490281534770082,1.1769247440224433
93,5.976784281383737,6.498629933428435,2.1224924215406564,25.564068667739157,26.681846914933796,15.874408227644158,10.894086294656978,0.9972005343976974,0.9565890716054565,1.137456418719328
94,11.677047413793103,13.623574682073857,8.239675424920518,36.05878776812173,40.22498858896021,27.83974522948853,6.077668546577726,0.9986622141373428,0.9493208714604082,1.5636392686638299
95,12.567806257802747,14.408022784019975,6.915910580524344,37.76473003043252,41.47788423422229,23.09562588915332,9.440215697503033,0.9977416929877301,0.9372178854126563,1.6765581543172487
96,6.046212752946409,6.308357655103403,3.063032994218368,25.682737672268324,26.2279722649742,19.340858889779533,9.980254681149363,0.9976965132311896,0.9520241863429306,1.1977327107877616
97,5.117266710069444,6.912809244791666,2.4798600260416666,21.14241583379166,25.44765576087852,15.763919303834042,21.782739715405093,0.9961018069111136,0.9386571234053803,1.3961265686489626
98,5.99103124260705,6.864720102909865,2.6335185267329075,25.65233111310151,28.389941391006555,17.068420167457226,11.747027967737274,0.9964652946380922,0.9534409072577184,1.10064465562409
99,10.845240885416667,12.941648582175926,5.688614004629629,36.140728275718565,42.00471043638649,22.714582485968943,5.523637800389664,0.9980809081204308,0.9448340363635135,1.389896265969473
100,5.560477430555555,6.485768952546296,3.300555193865741,23.71814069639143,26.919712066396716,16.35262958483284,17.062300757173873,0.9944681889799801,0.9552180508931079,1.0148285527265963
101,5.054063585069445,6.109958043981481,3.6222475405092593,22.434571776498377,25.762329290512085,17.508809781864013,11.485530901037668,0.9962130199604361,0.9578823950428206,0.9624146815337277
102,9.3555109375,9.8622109375,3.08716484375,31.133395621274882,32.61650566075412,17.121658431538226,12.863309452050625,0.9976374730512716,0.9234744031342264,1.6763341393264084
103,13.3185125,14.06851484375,4.088305078125,35.741318873082186,37.3039231276844,18.946701381211508,10.548177321484934,0.9985195225263132,0.9049474578790412,2.1438354440155067
104,22.3528265625,23.9052125,10.560741796875,51.70706924871872,53.516862920880776,37.337935618019415,36.47030516851184,0.9949175529779138,0.8409460231886905,3.060609991737074
105,9.617551953125,10.1646546875,6.3453796875,34.20721305935805,35.76959571893965,25.70035912132771,15.017027644236874,0.9950632803052273,0.9315877985094418,1.3651356637728216
106,13.95238515625,14.856162109375,7.361553515625,40.757445428125834,43.15614856203108,24.94892344387758,24.368249393969258,0.9941686263776969,0.8991222669182032,1.9827870550121016
107,13.58305234375,14.084425,7.51401953125,37.63817840174982,39.042231478562094,24.45950368752896,12.612521294920878,0.9976570201018238,0.8972820543911968,2.004139058088434
108,16.886070703125,18.613063671875,6.6027890625,39.4557062793956,42.432638181149564,23.86010957518596,25.1526879934022,0.9970036655803641,0.8486693546018593,2.8520252550687997
109,7.270619282195637,7.723338538001407,3.4775367258972554,30.440300848923158,31.768976660860552,20.486431630649186,10.250294541179905,0.9970208414027333,0.948503485963667,1.2088997892203404
110,16.065226171875,17.55044765625,10.211744921875,48.15320688632402,50.26453655134473,42.30484159397347,12.098582263417253,0.9978664662560764,0.9033468602083757,2.0910792929758055
111,25.72581015625,24.769570703125,12.47859296875,65.83749697710898,63.00708453156095,35.11074100509001,4.198437706312497,0.9979617560678807,0.90741612154505,2.1472704259925046
112,42.58057109375,41.19529140625,24.446919140625,77.25276573033717,75.49651123676443,46.840646957769145,67.09786205569968,0.981702801281273,0.7855631188199959,3.9353235353198026
113,22.69896015625,28.71151484375,2.063821875,41.003801376899496,50.3676698659058,17.286259067523005,4.967690225378314,0.9995165054767939,0.924691975415242,2.8544023851108316
114,40.412134375,51.67433828125,5.35905625,55.58364400787737,69.16027134088574,20.825142549406134,4.927517124853967,0.9994906842983333,0.8426237002193693,4.433400751811893
115,21.635296484375,25.47058125,10.384455078125,43.97856099160776,50.76279287042724,25.188191060540234,6.970956879624673,0.999078207953596,0.876351083480174,2.8374505028336907
116,10.2378609375,10.070607421875,2.029774609375,33.00298559391123,32.69636139658885,16.823854709927907,13.69247134254631,0.9973187486244005,0.9288708706891116,1.5375597696370669
117,7.828466015625,7.64395625,2.365035546875,33.16094588445238,32.74433747618565,17.677474483863428,8.845333613664106,0.9955919075857179,0.9615078877080718,0.9261477116370864
118,6.702810546875,7.287029296875,1.274644140625,26.83680449857203,28.908269086969163,15.145785997651203,10.858552610884658,0.9966426709790256,0.9547416191706134,1.0397510067788442
119,10.97491171875,11.672143359375,3.754742578125,32.92552008582239,34.63199900301847,19.643594196013115,12.194267588311526,0.9977974647314722,0.9100742016717143,1.7550190096524863
120,69.678440625,69.2740359375,29.333474609375,76.18937679419028,72.82020109226191,45.566670014049485,12.552288709785683,0.9985585475165524,0.6845488344436789,6.360356145010613
